Age	Income	LoanAmount	Duration	CreditScore	NumCreditCards	YearsAtJob	DebtRatio	Class
28.0157933240561	41134.7425331857	6767.79082690427	33	548.17250145954	3	6.66361657261316	22.697882804703	Good
32.2405483157446	45260.946031364	14830.9464611367	22	531.740463039979	3	3.87281428445414	31.5222196738365	Bad
46.1464854536198	49877.717715117	2863.66276452395	28	510.757893980996	3	4.27750706983007	27.4346606000826	Good
40.5004396121414	53112.4271107771	7712.58120675988	17	626.492938348195	3	5.84689917823308	12.8118708632714	Good
47.3667580008161	72986.3543243876	14727.3334230423	22	606.7114473364	2	6.21358566119955	26.2442534424119	Good
36.3909785716177	29630.0325356977	6308.05424815471	22	734.114622234792	2	1.94523788131749	11.5054206887974	Good
39.1027509649043	47005.7142417059	11728.2034993895	27	501.022380896634	3	7.29590027295754	3.53758424815061	Good
29.4154308765187	59472.8469167124	5497.77653052364	24	668.145468092532	4	3.76493836892288	55.9644731379575	Good
41.0537066893033	76430.313551643	8148.2464794247	27	535.602973329335	3	4.52900738887982	64.1215480405903	Bad
29.9366645781076	56390.2154392324	9796.01536774969	19	634.772781194427	2	4.95385804185674	12.8161035305025	Good
20.7943449530426	49793.698752869	6938.40616796978	29	415.092663698705	3	2.48951673531249	35.215845522968	Good
36.2799296568413	45386.6463560546	270.739550918162	21	518.410689058732	0	6.47692051850868	24.025780657929	Good
54.4585121773144	56214.6224616243	11215.4816476379	23	726.913247887395	1	4.59524115045622	28.7585997421637	Good
43.0091433957306	64835.8688029458	12374.5004770226	23	688.735625318969	1	5.13668387790152	24.4564734425443	Good
46.6525338994626	47242.1253418092	10683.5728703057	19	607.241544592966	1	4.15741278091972	55.9271537819295	Good
38.5885572309315	52456.4211026984	7556.26137155845	31	590.957091294225	3	5.9660295947638	41.9859729540347	Good
28.9144282168378	53254.0451621658	14501.0182863022	28	547.477308070351	0	5.79314223083442	16.9309393505927	Good
32.9775914488972	60939.1645131448	15387.6783003071	14	590.678872172568	0	7.03909278383518	71.2105455924536	Good
32.2675189318807	66670.7061053703	-1868.35428024959	25	529.830733117827	0	3.68346614538142	14.6945931566136	Good
30.3130022021791	54187.4122540945	15622.8741876456	27	539.960075123622	0	7.59719071109447	10.0218137559424	Good
42.0416728392972	48857.4399267923	1102.26126423244	20	776.084335866098	7	5.07940642303777	7.98114381222649	Good
23.0263649763459	70919.9469831286	8277.24818782286	17	681.669680661777	2	1.98138646907654	34.9468662942104	Good
43.6636613211277	52468.0117640838	4454.13443120362	21	862.635246260465	2	3.59855559433344	19.1232723303983	Good
43.6415248622589	73667.7796819022	6849.47108538454	38	690.92319998367	2	6.13313754026746	17.995236757892	Good
23.0137764093125	49071.1601357068	16584.4188436212	18	581.108446185144	1	2.79724487656684	4.56382208053478	Good
41.3949199790053	59208.8444629053	12672.5669414204	22	636.4832935536	4	1.26362330835641	14.7511137863665	Good
59.3022665234451	26808.6710863214	12469.4904287094	28	623.667305217511	2	4.47271525793067	26.5325433682259	Good
29.4278451805839	48314.1205799389	-389.962156724065	21	727.01642507206	2	6.01603986306062	6.78253087884125	Good
43.4490424140807	49673.0819005867	10981.6267137078	18	566.469787435125	0	6.92407997862468	9.3665496534755	Good
27.177981543806	38624.8187387518	13144.0157693695	18	798.082029264232	3	1.94390281637309	8.67136598469907	Good
46.107114182028	34461.6067336655	14304.7357169681	31	528.102549268303	1	6.31008159979379	38.5771766451164	Good
37.4982471992656	64222.3895382772	5133.76324762386	23	584.480633282037	2	3.91924657730506	44.7058445144457	Good
51.5191539162316	63712.3810089158	14687.7152601533	21	587.438599020032	6	3.17809046581977	8.83753221639119	Good
20.4102927146308	30519.0200773031	3023.97110852366	16	578.087435929757	3	3.9449505534767	41.7045774877857	Good
34.4870211387464	56365.6819240151	18693.7150943817	26	777.800591130644	2	4.74491170858853	10.6267514940696	Good
29.730748238744	33311.8202006737	6006.82854878232	32	534.931087548189	3	5.02606348270367	51.3198893595908	Good
33.027351309237	34233.9016072766	13825.1219338467	22	657.198734809178	2	4.68632412837132	21.8039582783052	Good
28.7042125731399	57881.1867239953	11589.5567256772	25	434.849263806889	0	3.32474428789376	46.3534532486108	Good
26.66156419465	39709.6399986042	4681.99741193557	17	490.655693521962	4	5.51473230709136	43.4588504031602	Good
40.7872237461645	64902.1997318332	15721.293280343	27	682.205616310548	1	5.53223096912182	30.71318135416	Good
24.1241928592307	50577.8539861302	10166.884213137	33	497.776540722483	0	5.4111199556266	15.5056664247925	Good
49.8403093155628	58042.2346367859	14092.0388742392	18	602.739002690462	3	4.40216218146059	57.0653535649256	Good
23.1379341468625	42145.5995317076	11090.960429111	29	511.36302023738	3	5.31160175666987	38.8807049095249	Good
36.0107915139528	32731.6799758461	14342.4862620496	19	562.741528071833	0	2.04973258523931	7.14671291958508	Good
40.3298928682648	63721.2836150413	10108.4026044904	24	497.156557923449	2	3.60870090720467	2.87416527595831	Good
40.8673533909263	53571.0723734407	15576.1432484651	16	594.454374780761	0	1.88114792372489	12.6039666964941	Good
31.9825333613362	46413.9836081794	8239.09567544437	22	610.07707617071	0	3.16830208275026	36.8663922569317	Good
35.795019953284	51038.529898186	12636.441591244	26	562.134822134727	2	4.32849776648039	24.8767881963796	Good
44.6126415180968	69888.6251389887	11892.8576112197	29	402.783721670347	1	8.97274620185718	6.77328867482424	Good
20.4353408292357	39527.5004806989	14219.2988854919	25	557.129707821864	2	5.03078686444851	14.3286263006083	Good
27.1826028846792	38758.8733330523	6894.78752521567	24	393.471585315459	0	4.57721242271488	7.31072984414196	Good
38.2040231431661	40705.7742093897	10888.4574893393	19	522.178000548152	1	3.76547451986465	14.2924896528288	Good
30.5521802166301	26225.130976852	7099.17460434075	32	641.00067312289	1	3.38365891168474	16.0238975916944	Good
48.70003993971	62294.4220625561	14543.1891286672	23	541.83155866788	3	4.10421628195835	26.5286287452051	Good
41.7325386335484	52885.5447011637	6816.56810262459	27	482.003705907893	3	7.33914931475667	7.30802636423219	Good
35.7216675241476	53107.5796132689	18661.1934818837	23	675.89200850993	4	7.27474787446401	52.1151450472967	Good
19.9224268246332	49349.7896847847	13951.8580101956	32	454.593151463117	2	4.37086537226922	81.9909801376712	Good
35.2610022532624	42347.5933786384	9931.4601057308	22	499.982361455833	3	5.17997332065938	36.6150987704637	Good
31.8358413180301	37648.7207933566	16030.9823760291	17	634.180126408852	0	5.46521820844593	27.8753117293219	Good
33.976534864794	62777.8460493901	9577.04529930874	25	412.881183521715	2	4.18507343012301	23.9695020836832	Good
23.1844077294431	28607.2299061977	12816.3114081802	21	659.022623719338	4	4.71653755465337	16.313193272236	Good
39.9865804382992	56604.4841294812	12640.9720000755	22	628.790843938282	2	5.03933768213613	31.4872131901445	Good
24.6104355969297	38110.8252386347	12115.1921620516	25	674.350892841613	1	7.20559784450696	49.3079319595454	Good
32.7377801855759	54234.653218182	7016.17885145444	19	700.452546070964	2	5.22948524840533	48.9227512798695	Good
38.8142582945135	38889.6421671477	3745.77861199402	32	469.881357702594	1	6.61269965785353	26.0867383616904	Bad
27.1648421098695	42149.8747597395	1591.99645113085	20	585.629062251326	0	8.41867423689014	44.7644581241765	Good
40.8299140568006	76540.4887554052	7718.51820499364	23	413.544811111596	1	3.95857848041149	15.7385507967235	Good
21.8348959834831	60024.2392840027	13413.9659610123	24	712.542959835316	1	6.45438395269603	43.58507464251	Good
6.90225321039458	17826.5446358651	8804.8125824859	30	752.882208114722	4	3.83228853747825	17.4358379206841	Good
39.6496799078585	51896.1862415048	3983.24533266029	21	734.419981183421	3	1.17282033659253	43.6649880215923	Good
43.40539826961	43222.8059561416	20782.3880097504	17	597.195273465275	2	2.2231451828908	28.8108634284257	Good
32.1415457640862	32950.607183335	13510.047115243	15	582.643295885963	2	4.99956720971725	15.4975073350134	Good
40.0412625459161	53146.7883564679	19733.0905013282	26	573.900092804366	0	6.68261884044013	30.5400542939395	Good
23.4408347491633	51949.4827402904	16065.1817686064	21	699.850857273331	0	5.28200872629805	5.84402680714582	Good
33.7285139317434	45072.4014114787	6943.10440817744	24	538.15175673636	2	6.12311172693912	28.3102737182962	Good
15.5848162395938	79590.5535100618	7940.39398376607	23	514.514686850468	4	9.00647605110846	20.5625220821879	Good
46.8118089143852	16269.6489977516	2796.59510865144	23	642.968132821112	7	1.79509989104727	20.371101315088	Good
53.5991086154316	62573.2908091774	13702.3672655484	37	514.27085980377	3	8.3837197352097	17.2680609138396	Good
45.7401226028199	45664.6509430614	18118.2962611367	25	583.130297893255	4	6.59767848118493	58.404633358036	Good
34.7265303358626	59847.7011586907	5397.57560963701	12	669.812824131888	1	6.04474304333936	9.18563656225374	Good
34.6666965772408	43190.0344904198	3989.01176590412	21	782.554013141794	1	4.69785332059518	19.0116214690708	Good
19.839323768489	41092.0315633235	14413.3903418224	29	504.686029479451	2	5.91638868820154	8.76620651153499	Bad
42.9038534388823	24344.3050040806	2417.60482199635	29	510.179794628833	1	8.05458651926341	18.2059856473256	Good
32.8926581930822	46858.2735759089	19608.0577888427	13	538.764950991828	2	5.50029383465141	12.2676868036327	Good
28.4325707463892	87181.1870203563	12860.6788890312	21	793.015037105203	2	8.06872923641706	15.2934276422141	Good
20.8797420734169	64845.5331219405	1425.52473080722	23	660.36473721449	1	5.92463288221953	17.116692878705	Good
32.0023750335373	75133.5823374024	11774.5944786621	28	641.337975083414	2	4.62396032890867	15.7161714191654	Good
26.5093886498329	63724.4797747106	10525.909329055	27	516.110388601787	2	4.98009523043667	43.8976284209087	Good
31.0296947967216	67163.9406194278	-2342.06766592336	19	465.463202556168	2	7.14300511861746	16.9455503048096	Good
22.824000122364	63543.1462174866	9790.70984838024	20	655.670136328276	2	2.41804668533123	15.5693112044983	Good
51.875894829457	57130.8864764765	7063.69616066481	30	793.84234675774	0	5.38766064000588	29.9404804906989	Good
34.8399747279203	41262.0683900449	5563.51503621373	16	539.849710426486	3	5.77296032311804	31.5020926398328	Good
45.7494507727239	42005.9789401479	11193.5840987534	23	540.267456378099	3	6.85685870498594	24.5840322847358	Good
8.98300329742348	25987.4000543707	14254.451511469	23	717.588164436523	3	2.10467479733771	19.0934702043074	Good
30.4680217000516	49912.7342918001	18635.0441660703	27	785.762136511501	2	4.26127248018019	48.0140321480149	Good
28.2451770840793	63490.3351378507	-3162.53823047705	23	376.118202701847	3	6.26683595354592	13.2286103367252	Bad
22.7707382063409	65478.8383478911	13718.0566390498	21	600.747007995015	3	2.23267890060183	64.2725884755711	Good
50.4660915422409	51426.9905668313	5238.24444332354	22	603.979724344792	5	8.02813663947533	30.8134979911219	Good
20.8471808023051	41785.5857416713	15781.6508269025	27	661.813380997874	1	3.1117190028649	27.296684432463	Good
38.1839026040803	99357.761649778	11729.3083707892	28	655.200716114991	3	4.5776861837115	12.0934450820279	Good
43.4643628557969	61050.2829687564	17224.7858603021	26	563.384404930448	2	7.37943604985383	6.95415253773609	Good
36.7819018841802	71308.629573187	2586.19347121671	23	767.373484256893	2	7.1879912919821	19.0084685339152	Good
26.2474452250448	44934.7903899901	12473.1564881442	21	452.754562660481	2	1.71531117569931	34.8291760209968	Good
44.4116580672417	49430.6355941811	11475.7966901732	27	589.623914776403	3	7.14223890379187	6.61075758128151	Bad
36.7058808184084	56729.1064656009	15239.3112295971	25	579.304846510134	2	3.29277037359766	17.6016683293273	Good
24.3650209361796	75147.8346792244	8844.157456825	26	391.770760353556	2	3.7567922550113	58.0487143471968	Good
21.1195095239794	45327.8818181581	15720.0842296437	28	954.546061240971	2	5.78180073562003	64.6380942357588	Good
55.8671743449315	62804.235001746	7775.1956226206	20	714.355359591081	3	2.95949003197293	14.6748341436965	Good
28.2149685458156	18577.7804851966	7853.81298053445	16	703.292428009682	4	3.05039292060126	63.7772017981766	Good
16.4442834608196	42391.1834887755	10126.8965072789	19	607.042172557034	5	2.93908467922844	16.7719176480977	Good
40.3325936275365	30619.8638485503	4653.73913808853	29	655.111100179232	1	7.89222844365565	66.6960187949009	Good
38.102302560609	66700.4407603565	7717.14179582856	27	525.493522348886	2	3.73833258526531	20.2252472532214	Good
21.461656642774	47533.2036757961	15550.0191424121	25	470.562943107087	5	2.38635324714531	10.600370805338	Good
15.5704358641805	44144.3887698989	18259.1435215286	27	732.383450784494	3	1.13640628072713	19.3881356837901	Good
33.8369748284139	70536.4976929786	15571.2733981418	19	669.448508311763	3	3.42546977936775	31.903048443084	Good
46.3939629170942	66744.0928736004	7875.67412405709	20	614.094841598475	2	3.57941525331801	52.9369559056351	Good
41.3612403518215	36529.6819479875	11592.3994276981	24	611.576083236304	1	3.040678036674	39.4884147451099	Bad
30.0706257583802	56417.9973141447	10492.4482447237	27	571.09637312129	1	8.01553545679225	25.2627846479629	Good
26.6581176841562	31573.3314723163	3704.86263532101	28	676.983490677848	5	8.5384991758077	14.2739083333669	Good
37.7106675675055	42865.7746368323	11287.0410557036	31	613.635076996163	4	6.48709240022687	3.63168847246657	Good
36.5735334721616	74248.6645572043	5878.53336164096	25	573.772806263119	4	6.87561034719088	43.7096585671635	Good
41.2971174669273	71751.9192699566	4696.87890526431	23	658.124506021074	3	5.2586573078048	24.6559487118983	Good
31.042020497111	66635.2813320026	13627.5273068295	20	555.840062871064	5	8.29039302322598	23.0731307682963	Good
43.993540532031	41436.4417050451	6460.3405644683	19	623.173150616055	1	6.49405362499302	30.630583536965	Good
26.6918847266375	21778.5279458667	9279.75624745193	22	668.329137124092	1	8.081204404679	40.3852684522765	Good
31.6945529988004	32364.5272396376	5131.42211559283	20	619.494027331724	5	4.8866650445974	52.0953770331339	Good
42.408145237259	64288.3478694128	10279.7221292657	22	443.530315902019	3	5.37458942650483	22.3447479346832	Good
44.8997160862711	45641.4817075237	12461.7327657524	32	592.933270539674	0	4.52990487778186	17.9587730587545	Good
15.6149529854662	17560.8778164803	12512.7262733345	23	598.421627588698	2	7.01930079812224	30.8930389720656	Good
36.0719040701615	47297.1876842531	4623.71011385306	23	556.434631768839	2	3.77195855753648	20.3574277229384	Good
41.0877901173463	71153.5883168686	16290.2112501329	26	631.857717637163	1	6.02170700403135	51.007949599498	Good
20.4917568650937	59652.029607793	17464.8585652219	17	670.968262856502	2	4.14382538636372	44.7684455663662	Good
39.8062559987522	37681.1218470587	11864.5521320537	21	709.235176453224	3	2.88118506483106	17.6509408372195	Good
26.718257296032	26811.2502190246	10787.3977394217	25	568.673383570721	2	4.38440898721469	48.1941635940735	Good
45.2025301216443	37601.7916154482	10386.7145166054	26	564.580526235984	1	6.32679117602201	30.3729201442096	Good
40.3848203210264	50517.9150698228	11287.7297296987	24	501.000386142567	2	4.20182162277063	27.2934149096157	Good
42.6905229499561	63321.1055136809	11882.1179436132	27	695.330893578348	3	3.16570064979394	12.6193803745537	Good
36.2071932928703	20900.8976781462	10684.1180947408	26	628.393949497651	5	4.9508259799777	20.199983507539	Good
43.6364843415775	65348.0263291118	13269.1158545737	25	516.075246914656	0	5.26919657326707	17.1511618647705	Good
48.8051452831454	50081.8658988203	8321.15728811233	29	683.343604408297	0	4.17863872418214	44.5138574579601	Good
54.6624801545563	58546.6845440874	15646.7246425109	25	523.777310274171	1	3.84865189997184	28.1065571991888	Good
34.7160494525094	25201.1665514769	9811.58594114688	24	649.847070549221	3	4.76627523001487	9.03342315831144	Good
12.509489096676	40000.1842981673	1221.52991731919	23	748.856495786025	4	6.23066321846889	13.4098946003003	Good
35.3152600459399	43276.4871610171	9501.39815308298	19	589.641333466923	1	8.40487999211621	29.1364412511172	Good
37.0556120844997	65658.3702246354	12235.1022632694	28	689.472616872786	0	3.98013580513034	11.538150228943	Good
33.446546528556	65422.6107109312	16150.1583641685	21	547.940465421105	3	3.7794847474537	18.7484511739007	Good
40.6828862077707	56526.3568887251	10301.0521630755	26	689.966810201674	1	3.31191925152281	16.0109919109025	Good
45.1067796451427	74063.1827243583	299.653991644991	19	623.911280743061	1	6.43178046522261	34.5415056590727	Good
29.8201756983218	42268.8320038195	10024.1588296268	22	513.746753450441	0	5.8797849836619	31.1938753340214	Good
32.0590467284389	65188.0579066089	4003.94039016263	22	579.851572708383	3	5.1993883163404	16.3452032826984	Good
38.9784220880034	49460.8995531392	5119.47148175126	25	714.056332628139	1	9.15455192934247	8.86584603495587	Good
29.4977625851086	39989.8685573539	4871.86474382516	26	522.837596654442	2	4.37275993495406	10.0170130345675	Good
35.9126738348824	63850.7005749626	6003.86537743719	30	577.727578062779	1	3.45485118871183	27.0119076086589	Good
15.382924011147	70716.5049627425	15685.6454527835	21	523.056623212114	1	3.36817769840016	57.9674100241604	Good
23.8010027860238	63173.7562427727	5842.35550228079	14	637.499645236398	3	4.11218745043679	65.333244082594	Good
21.7224452439587	42358.948168666	7804.68613023517	20	647.782935700372	0	4.072666816437	6.12213944193347	Good
26.4637630327276	42953.1854876735	10920.8673070013	27	606.217413675572	2	2.65105258538381	2.36662650442009	Good
28.0669547206933	70665.13770209	14451.898127896	22	563.856263837673	1	5.17305908748976	28.6661390635182	Good
38.8230514254637	55292.3960962662	6666.47494962508	26	410.331369894414	1	3.79570985994005	8.81159562658732	Good
44.8211300252264	62443.6096898168	5868.88068065002	18	576.154739786244	1	5.42424034179922	46.8878284108118	Good
27.7261647091246	44919.4702450354	7406.92138893079	19	715.049104474496	3	4.58394739258615	38.6727119779993	Good
25.03161017622	68915.5240469698	4141.40650383312	36	527.242165910371	2	4.57389759432587	30.6304767034783	Good
24.5831114101049	37868.6728255671	14600.1667473491	22	794.217492268559	1	6.27823550897452	27.7085370466001	Good
30.8541127363633	59380.2728129995	-909.790670494724	16	663.048250960384	3	5.86037906979608	43.1229143434279	Good
32.6097093184744	37742.3755164783	7361.5396132255	21	576.219237424965	1	4.00960292760704	48.9464053017572	Good
39.8361753383827	13061.3747512135	2794.29988953062	16	753.218731514917	2	7.4411280504651	55.6920507467326	Good
31.7867515783161	29855.6373398049	216.076079051118	20	729.339475013642	2	3.22911021076844	28.3311974444388	Good
14.2151073113998	52044.4279881524	10143.2909853963	27	570.250310755534	4	5.31620274871959	10.3518337619412	Good
34.0856572444986	63243.8412443874	17691.1783066139	20	661.587720174955	0	1.43218477104285	29.7313811849912	Good
46.8718681065156	23730.4687535778	18173.2017739991	26	714.257891322713	0	7.46645009471581	46.379691161034	Good
46.9160126851033	31228.6329662071	7186.11895823618	26	513.386619159035	1	6.70360120415479	24.5300644727249	Bad
27.1103678188877	76468.1899486323	6515.22145740878	25	631.510245341859	3	6.93193687007218	19.8767605702197	Good
19.5222345636243	43491.509752651	7308.86848264206	16	594.046959796374	2	5.70764763970306	29.3519028104599	Good
59.5806049186527	57585.501978959	13550.5511589193	16	509.052377115605	3	3.71815487605888	27.4041432275671	Good
33.3757805752058	42095.9701793402	-2808.4848149001	22	797.693955911005	0	6.70213646927572	16.4838006816105	Good
34.0254874989438	45521.2567227274	11238.5023721115	24	610.794880647547	3	4.88120982486038	21.2567454865528	Good
39.2057418869815	51308.6630990786	7972.29809496223	23	560.707097500025	2	6.7390959193342	40.347896083479	Good
18.8596054338088	50164.4276419851	6280.30751574448	22	670.183987970533	2	6.58456937386799	51.1418634765029	Good
27.7178088880871	47111.596834369	-30.6001566006216	20	724.376840396446	2	3.94838755552778	51.1813028296593	Good
19.5955759470999	42953.0527228439	8970.86791108524	17	682.161041427004	1	3.235802919436	19.2699885706737	Bad
28.069053859894	4282.08665301915	1754.71613772066	26	713.680528206464	2	3.20659887920719	14.830261162689	Good
36.1884943300456	78029.8325050056	9923.46063403832	27	303.580368571002	0	1.58664267345513	3.83887421346087	Good
21.3529054201309	76856.3631236456	5525.4916124329	22	610.438349417563	4	7.87604805859132	7.42204726727446	Good
40.8998267936731	33483.7738742115	10231.5986209178	16	576.825874549214	0	2.50704153105127	16.6135289323038	Good
37.8934402881734	47478.3871683505	12305.0203969189	27	526.518057975146	3	7.96010892028048	9.4236038315955	Good
25.9578497437936	70629.1295706874	7481.30616401028	15	696.182386655627	3	6.45293930536069	13.7560426286232	Good
37.2632494238106	64974.350345783	4888.00771891998	30	555.866413373564	0	1.82892808777868	5.55674065270395	Good
42.4808116249384	69149.0242811866	6941.28885484845	22	523.4667455783	1	3.60806389174188	38.3947087453098	Good
45.6109525326174	33923.7962276031	6663.03248392753	33	606.415617083388	0	9.09423573427371	2.4027851365764	Good
32.8715172135347	88659.0214429695	2533.62085472265	12	612.793869442392	0	4.37738049682671	57.6697693741822	Good
34.0636320608895	32998.1006034451	6096.90893046902	22	765.911742202563	0	2.15722975676936	4.87990085007125	Good
34.1328586501808	61308.7451282493	9032.97432571423	32	519.304298229848	3	5.74093818041697	47.4511578224608	Good
49.4146175605504	52119.1397066853	8895.833451003	28	725.670292923032	2	6.82488462122362	8.74524395392772	Good
46.2507189227799	43944.3452305695	11647.7086994365	26	633.990568587482	3	6.46062114765863	24.8669570434156	Good
43.3440156775704	44308.7630272847	16459.3786156177	24	521.36494939374	2	4.01785167358631	10.5595731831327	Good
32.1265920015931	35129.047812035	11668.3551583193	15	665.565285291651	0	6.19378296806608	29.9815179787699	Good
38.7324143416641	74339.8969363521	17378.9348737103	23	584.296988961049	1	7.6569207615867	25.5318048192432	Good
39.032903312207	51342.6984164413	6760.37017639847	23	667.298687073491	5	2.49578813912106	38.1336287134263	Good
24.5832670571068	53888.2692382157	16753.3420500016	21	724.341484301534	0	5.1338244545225	17.757624138368	Good
17.7169548467926	53144.4924959155	12967.044539088	25	706.467948665852	4	4.28268237297566	18.9059187481486	Bad
41.4183002765162	44372.438704087	4041.45557382984	22	696.407477978504	2	2.86114853714919	11.8232827109672	Good
19.7068946881958	32989.6813286743	12010.8550624261	25	492.68025124927	0	2.00732664973817	10.6170963391693	Good
35.0168368848421	53805.8946452594	3811.53579715261	22	441.926942563196	2	2.67398629254803	11.4882440343177	Good
37.5024782134833	18595.4082506161	14736.1533784586	30	649.994686887279	1	4.43257920362058	63.0779288006342	Good
40.6386739030588	28721.4958574658	7301.26927486208	18	472.961372916938	0	3.04638999038126	27.6818602065083	Good
36.8942623751481	33854.0495759243	8819.4490648169	19	572.387691006681	2	1.9938229461396	46.0672299087638	Good
27.6714619370287	33819.8170599147	6602.31755528384	27	675.425771830232	3	5.95871932247267	22.6282420366397	Good
44.8636585989546	51607.8322485062	5739.10853817852	24	770.714223611117	2	4.3361545481392	10.0601956126751	Good
52.3863376690625	73977.3132248711	18510.6985459839	17	647.210658041063	5	5.72304653608686	23.3384034823168	Good
43.8117880892544	27270.1378390255	14959.0226145139	23	579.011685347362	0	6.7181089859554	55.1013077009533	Good
15.5634909867602	56505.1403089492	13376.0653851372	19	704.806543869011	2	3.36877336756505	11.7241550976774	Good
48.9957618540294	63493.1712998156	10368.0997950197	19	449.708063665453	1	6.0223471193271	57.6994548159659	Good
34.4394405381373	35157.0169656669	13681.669072759	19	545.094170865951	0	2.97897465560563	43.8675990538128	Good
40.2491427931929	49208.0089771628	13308.5638845798	19	507.889194014579	8	3.661473210722	29.8747223087047	Good
41.2203323587106	62354.1635393309	18017.6029919064	24	611.625393449548	2	1.95042597662178	32.7766656308392	Good
34.0331392679329	46167.3634617892	14250.1988910622	24	546.752724502743	3	6.58658842561468	16.0646144092847	Good
34.2473680235127	46689.7347912318	8969.05496771243	21	497.689678175998	1	1.90908960354059	33.437646229798	Good
45.191570693309	54615.9018681593	8925.53528370052	24	506.349790439607	4	3.15903557073091	7.39277519670155	Good
42.1160192248624	49099.8012000009	7659.63717831936	27	554.337928896748	1	4.06436132814331	17.9698566372493	Good
44.9026224604423	41665.2066509117	8181.30719592083	25	582.844981407949	1	6.95481749372111	19.3516209635131	Good
58.8292669523033	47920.7747080866	8816.58030252236	27	681.212823926211	4	4.24158387835739	10.7054710341422	Good
41.6441586369409	78242.5968857971	16114.4037479913	20	570.274125939707	1	3.96454992961387	8.82560914628326	Good
37.0738115738531	63105.0301940904	-1641.79816349045	24	678.120355206364	0	7.78415160948505	69.347210699954	Good
12.8936688942438	36281.0439075856	6490.77085794829	18	750.920586292993	0	2.92810725552521	31.8830482439702	Good
61.9171400324612	31326.2356650302	9335.59640316672	25	585.812044499173	1	5.43450791740236	33.8191033617737	Good
30.1732317820369	44600.2663897609	3583.707981234	24	659.541053771186	2	4.47248091578682	48.9550718575259	Bad
58.7473471509539	69931.6205142198	18095.5030505277	24	611.583042043871	3	9.97121695514956	24.776634320764	Bad
38.7464356800499	54390.1867762543	8830.25849494071	23	647.097743873452	2	5.48053260980142	47.6273476665317	Good
50.3843019889679	39477.4214473901	4415.40934393204	18	695.948666010285	0	9.09524211732348	23.4469701176166	Good
33.9028967882376	63233.5185172703	5541.93106594662	25	820.209272309807	6	4.41759143060735	44.7475170422559	Good
40.1147075469813	47999.4441691566	14361.9758125672	28	555.163420987195	2	2.73679446228756	7.53154399408485	Good
37.1395797964226	33189.8225106287	19345.0467025204	30	705.516417363127	1	3.53632342835478	13.6228378120483	Good
33.138793006265	56917.8868131768	9378.65748093879	24	481.778021509476	1	4.63251340168605	23.2834646666449	Good
33.7960617537751	72862.1421526822	10535.1440368816	28	591.55575103034	2	5.56821287243323	27.0433993906416	Good
45.1283433584425	56517.0244719924	5257.32469972448	24	479.205829023964	1	3.03414993566746	11.3406700278941	Good
32.985418530285	52880.0055670839	16583.2235536459	26	728.48928333429	1	3.92474301489417	30.2295899148022	Good
14.623175055592	40156.3530737441	13613.2846317298	19	554.49039170454	1	3.20114328823511	35.1889669701025	Good
